Unnamed: 0,Make,Price,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,power_per_rpm,torque_per_rpm,Age
251,Honda,475000,72000,Diesel,Manual,Agra,White,Second,Individual,1498.0,FWD,4386.0,1683.0,1603.0,7.0,42.0,0.0275,0.1142857142857142,7
391,Honda,425000,75000,Diesel,Manual,Kanpur,White,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0275,0.1142857142857142,8
1664,Maruti Suzuki,260000,54000,Petrol,Manual,Bangalore,Other,First,Individual,998.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,0.0108064516129032,0.0257142857142857,10
1529,Toyota,1670000,39000,Petrol,Automatic,Ahmedabad,Brown,Second,Individual,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,0.0215625,0.04325,3
1299,Mahindra,785000,44000,Diesel,Manual,Mumbai,White,First,Individual,1493.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,0.0266666666666666,0.15,5
1372,Maruti Suzuki,265000,30000,Other,Manual,Kanpur,White,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,0.0078333333333333,0.0197142857142857,5
1130,Maruti Suzuki,369000,16800,Petrol,Manual,Mumbai,Grey,First,Individual,998.0,FWD,3545.0,1490.0,1475.0,5.0,35.0,0.0111666666666666,0.0257142857142857,5
541,Honda,690000,37000,Petrol,Manual,Delhi,White,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,8
1806,Honda,595000,99000,Petrol,Automatic,Noida,Brown,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.0148333333333333,0.0229166666666666,5
959,Honda,495000,65001,Petrol,Automatic,Pune,Red,First,Individual,1497.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,0.0175757575757575,0.0304166666666666,10
1222,Maruti Suzuki,695000,82445,Diesel,Manual,Hyderabad,Grey,Second,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.02225,0.1142857142857142,6
17,Maruti Suzuki,894999,21365,Petrol,Automatic,Bangalore,Grey,First,Individual,1197.0,FWD,3995.0,1745.0,1510.0,5.0,37.0,0.0136666666666666,0.0269047619047619,4
542,Mercedes-Benz,13000000,20000,Diesel,Automatic,Delhi,Blue,First,Individual,2925.0,AWD,5207.0,2157.0,1823.0,7.0,90.0,0.0905555555555555,0.5833333333333334,1
1823,Mahindra,800000,112000,Diesel,Manual,Muzaffurpur,Silver,First,Individual,1997.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,0.0368,0.2,5
1010,Hyundai,275000,76000,Other,Manual,Delhi,White,First,Individual,1086.0,FWD,3565.0,1525.0,1590.0,5.0,35.0,0.0112727272727272,0.032,9
575,Mercedes-Benz,1650000,44000,Petrol,Automatic,Mumbai,Silver,Third,Individual,5461.0,RWD,5226.0,2120.0,1479.0,5.0,90.0,0.0584126984126984,0.1147727272727272,10
281,Isuzu,2100000,75592,Diesel,Automatic,Hyderabad,White,First,Individual,2999.0,RWD,4825.0,1860.0,1840.0,7.0,65.0,0.0483333333333333,0.2111111111111111,4
1376,Mercedes-Benz,2450000,103000,Diesel,Automatic,Mumbai,White,First,Individual,2143.0,AWD,4804.0,2141.0,1796.0,5.0,70.0,0.0483333333333333,0.3125,7
1280,Hyundai,800000,90000,Diesel,Manual,Lucknow,Silver,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0315,0.1394736842105263,7
1660,Maruti Suzuki,575000,58000,Other,Manual,Delhi,Silver,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0138333333333333,0.02875,4
1113,Hyundai,645000,35000,Petrol,Manual,Mumbai,Grey,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.0136666666666666,0.02875,3
1703,Hyundai,300000,40000,Petrol,Manual,Kolkata,Silver,First,Individual,1197.0,FWD,3995.0,1710.0,1505.0,5.0,45.0,0.0138333333333333,0.199,8
1556,Honda,400000,76000,Petrol,Manual,Delhi,White,First,Individual,1497.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,0.0175757575757575,0.0304166666666666,9
1383,Hyundai,178000,85000,Petrol,Manual,Coimbatore,Silver,Second,Individual,1086.0,,3565.0,1525.0,1590.0,5.0,35.0,,,15
187,Mahindra,1165000,32000,Diesel,Manual,Patna,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,0.03,0.1555555555555555,4
207,Hyundai,340000,98500,Diesel,Manual,Chandigarh,Silver,First,Individual,1336.0,FWD,3995.0,1710.0,1505.0,5.0,45.0,0.02225,0.496,9
165,Maruti Suzuki,245000,55000,Petrol,Manual,Faridabad,White,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,0.0078333333333333,0.0197142857142857,6
1312,Tata,1485000,10000,Other,Automatic,Mumbai,Blue,First,Individual,,FWD,3993.0,1811.0,1606.0,5.0,,,,2
927,Toyota,1549000,95315,Diesel,Manual,Karnal,Brown,Second,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0435294117647058,0.245,4
892,Honda,550000,69000,Petrol,Automatic,Bangalore,Black,Second,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,,,11
246,Mercedes-Benz,850000,85000,Diesel,Automatic,Mohali,White,Second,Individual,2143.0,RWD,4868.0,1854.0,1471.0,5.0,90.0,0.0483333333333333,0.3125,11
269,Maruti Suzuki,470000,74000,Petrol,Manual,Ranchi,White,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0138333333333333,0.02875,6
1640,Datsun,345000,60969,Petrol,Manual,Ranchi,Silver,First,Individual,1198.0,FWD,3785.0,1635.0,1485.0,5.0,35.0,0.0134,0.026,3
1819,Maruti Suzuki,650000,32000,Petrol,Manual,Delhi,Blue,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,4
288,Mercedes-Benz,7200000,87200,Diesel,Automatic,Bangalore,White,First,Individual,2987.0,AWD,5130.0,1934.0,1850.0,7.0,100.0,0.075,0.3875,4
1621,Hyundai,325000,56000,Petrol,Manual,Dehradun,Silver,First,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,0.01,0.01875,5
830,Mercedes-Benz,5500000,30000,Diesel,Automatic,Gurgaon,White,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,0.0505263157894736,0.25,3
1182,Audi,3400000,51000,Diesel,Automatic,Hyderabad,Red,First,Individual,1968.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,0.05,0.2285714285714285,4
1275,Porsche,10900000,6300,Petrol,Automatic,Hyderabad,Grey,First,Other,1988.0,RWD,4379.0,1801.0,1281.0,2.0,54.0,0.0453846153846153,0.1767441860465116,4
1536,Volkswagen,525000,43550,Petrol,Manual,Hyderabad,Other,First,Individual,1198.0,FWD,3970.0,1682.0,1453.0,5.0,45.0,0.0137037037037037,0.0293333333333333,8
1060,Hyundai,390000,49123,Petrol,Manual,Patna,White,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,0.0131666666666666,1.90475,7
394,Hyundai,725000,84000,Diesel,Manual,Aurangabad,White,First,Individual,1396.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,0.02225,0.1466666666666666,6
701,Toyota,2200000,57000,Diesel,Automatic,Pune,Grey,First,Individual,2755.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0505882352941176,0.3,4
977,Rolls-Royce,18000000,60000,Petrol,Automatic,Mumbai,Maroon,Second,Other,6592.0,RWD,5399.0,1948.0,1550.0,5.0,82.5,0.1085714285714285,0.52,11
297,Hyundai,545000,56000,Petrol,Manual,Noida,Red,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0192063492063492,0.0376190476190476,8
1043,Toyota,3775000,50000,Diesel,Automatic,Mumbai,White,First,Individual,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,0.0511764705882352,0.28125,2
978,Audi,1839000,110000,Diesel,Automatic,Mumbai,Blue,First,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,0.0414285714285714,0.2171428571428571,5
310,Hyundai,375000,29135,Petrol,Manual,Panchkula,White,First,Individual,1197.0,FWD,3995.0,1710.0,1505.0,5.0,45.0,0.0138333333333333,0.02825,9
553,MG,3500000,7900,Diesel,Automatic,Hyderabad,Black,First,Individual,1996.0,AWD,4985.0,1926.0,1867.0,6.0,75.0,0.05375,0.32,1
1291,Mercedes-Benz,2650000,70000,Diesel,Automatic,Pune,Brown,Second,Individual,2143.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.056,0.2857142857142857,5
1136,Maruti Suzuki,1245000,7239,Petrol,Manual,Udupi,White,First,Individual,1462.0,FWD,4445.0,1775.0,1700.0,6.0,45.0,0.0171666666666666,0.0313636363636363,1
291,Maruti Suzuki,300000,90000,Petrol,Manual,Pune,White,Second,Individual,,,,,,,,,,11
632,Maruti Suzuki,400000,22000,Petrol,Manual,Ludhiana,White,First,Individual,998.0,FWD,3545.0,1490.0,1475.0,5.0,35.0,0.0111666666666666,0.0257142857142857,3
1315,MG,1925000,19000,Petrol,Automatic,Mumbai,Silver,First,Other,1451.0,FWD,4720.0,1835.0,1760.0,6.0,60.0,0.0282,0.15625,1
1939,Mahindra,665000,92000,Diesel,Manual,Lucknow,Other,First,Individual,1493.0,RWD,3995.0,1745.0,1880.0,7.0,,0.0194444444444444,0.1392857142857143,5
1960,Honda,341000,49000,Petrol,Manual,Mumbai,White,First,Individual,1198.0,FWD,3610.0,1680.0,1500.0,5.0,35.0,0.0145,0.0242222222222222,6
787,Hyundai,1700000,9000,Diesel,Manual,Raipur,Black,First,Individual,1493.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,0.02825,0.1666666666666666,0
918,BMW,4400000,70000,Diesel,Automatic,Mumbai,White,First,Individual,1995.0,AWD,4657.0,1881.0,1678.0,5.0,67.0,0.0475,0.2285714285714285,4
644,Maruti Suzuki,250000,114000,Petrol,Manual,Aurangabad,White,Second,Individual,998.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,0.0108064516129032,0.0257142857142857,8
714,Hyundai,598000,58200,Petrol,Automatic,Navi Mumbai,Silver,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0192063492063492,0.0376190476190476,7
1947,Hyundai,1050000,7500,Petrol,Manual,Hyderabad,Blue,First,Individual,998.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,0.0196666666666666,0.1146666666666666,1
189,Maruti Suzuki,295000,87230,Diesel,Manual,Hyderabad,Silver,First,Individual,1248.0,FWD,3760.0,1690.0,1530.0,5.0,43.0,,,11
710,Hyundai,990000,23000,Diesel,Manual,Ahmedabad,Other,First,Individual,1396.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.02225,0.1493333333333333,3
1271,Honda,790000,41000,Diesel,Manual,Raipur,Silver,First,Individual,1498.0,FWD,3999.0,1734.0,1601.0,5.0,40.0,0.0275,0.1142857142857142,4
5,Maruti Suzuki,675000,73315,Petrol,Manual,Pune,Grey,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.0151666666666666,0.0325,5
1684,Maruti Suzuki,575000,50599,Petrol,Manual,Chennai,White,Second,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0141666666666666,0.0285,7
1587,Hyundai,2089999,31000,Diesel,Automatic,Delhi,White,First,Individual,1995.0,FWD,4475.0,1850.0,1660.0,5.0,62.0,0.0455,0.2285714285714285,3
1714,Maruti Suzuki,535000,34908,Petrol,Manual,Mumbai,Grey,First,Other,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,5
1754,Toyota,1850000,72000,Diesel,Automatic,Ludhiana,White,First,Individual,2755.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0505882352941176,0.3,6
925,Maruti Suzuki,625000,58000,Petrol,Automatic,Chennai,Silver,First,Individual,1197.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,0.0136666666666666,0.0269047619047619,5
1169,Maruti Suzuki,695000,66000,Diesel,Automatic,Warangal,Red,First,Individual,1248.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,0.0185,0.095,4
1495,Maruti Suzuki,459999,55000,Diesel,Manual,Dehradun,Silver,Second,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0185,0.095,7
1228,Renault,415000,70000,Diesel,Manual,Delhi,White,First,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,0.0276923076923076,0.1102222222222222,8
515,Maruti Suzuki,229999,52000,Petrol,Manual,Pune,White,First,Individual,998.0,FWD,3600.0,1495.0,1595.0,5.0,35.0,0.0108064516129032,0.0257142857142857,10
1384,Mahindra,1550000,12000,Diesel,Manual,Delhi,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,0.0365333333333333,0.2126666666666666,0
1421,Hyundai,950000,63000,Diesel,Manual,Delhi,White,First,Individual,1396.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.02225,0.1493333333333333,4
826,Maruti Suzuki,721000,46000,Petrol,Manual,Noida,White,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.0151666666666666,0.0325,4
1340,Audi,4900000,32000,Diesel,Automatic,Hyderabad,Blue,First,Individual,2967.0,AWD,5265.0,1949.0,1471.0,4.0,90.0,0.06175,0.3314285714285714,7
432,Hyundai,459999,82844,Diesel,Manual,Hyderabad,Grey,First,Individual,1186.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0185,0.1085714285714285,6
453,Mercedes-Benz,1998999,39328,Diesel,Automatic,Kolkata,Silver,First,Individual,2143.0,FWD,4630.0,1777.0,1432.0,5.0,56.0,0.0372222222222222,0.1875,5
1557,BMW,5500000,19000,Petrol,Automatic,Chennai,Black,First,Individual,1998.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,0.0476923076923076,0.2413793103448276,2
847,Hyundai,685000,9232,Petrol,Automatic,Mumbai,Blue,First,Individual,1197.0,FWD,3805.0,1680.0,1520.0,5.0,37.0,0.0136666666666666,0.0285,1
362,Honda,1700000,8530,Petrol,Automatic,Pune,White,Other,Individual,1498.0,FWD,4549.0,1748.0,1489.0,5.0,40.0,0.018030303030303,0.0337209302325581,0
1230,Maruti Suzuki,520000,40000,Petrol,Manual,Patna,Grey,Second,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0138333333333333,0.02875,4
2000,Jeep,2275000,2000,Petrol,Automatic,Kolkata,Other,First,Individual,1368.0,FWD,4405.0,1818.0,1640.0,5.0,60.0,0.0292727272727272,0.1,0
127,Tata,1375000,16000,Other,Automatic,Mumbai,White,First,Individual,,FWD,3993.0,1811.0,1606.0,5.0,,,,1
561,Maruti Suzuki,630000,36000,Diesel,Manual,Patna,Blue,First,Individual,1248.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,0.0185,0.095,5
1575,Volkswagen,940000,35000,Petrol,Manual,Chennai,Maroon,First,Other,1598.0,FWD,4390.0,1699.0,1467.0,5.0,55.0,0.0196190476190476,0.0402631578947368,1
209,Tata,580000,81000,Petrol,Automatic,Valsad,Red,First,Individual,1198.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,0.0216,0.0971428571428571,4
314,Honda,545000,42000,Petrol,Automatic,Delhi,White,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.0148333333333333,0.0229166666666666,7
1447,Audi,4475000,18000,Diesel,Automatic,Delhi,White,Second,Individual,1968.0,AWD,4663.0,1893.0,1659.0,5.0,70.0,0.0494736842105263,0.2285714285714285,2
331,Volkswagen,650000,51000,Petrol,Automatic,Rohtak,White,First,Individual,1197.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,0.0206,0.1166666666666666,5
656,Hyundai,1025000,42000,Diesel,Manual,Mumbai,Silver,First,Individual,1396.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,0.02225,0.1466666666666666,3
552,Mahindra,580000,117000,Diesel,Manual,Salem,White,Second,Individual,2179.0,AWD,4430.0,1817.0,1975.0,7.0,60.0,,,11
404,Maruti Suzuki,345000,49857,Petrol,Manual,Faridabad,White,First,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,0.0108064516129032,0.0257142857142857,6
806,Maruti Suzuki,785000,20000,Petrol,Automatic,Mumbai,Blue,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.0151666666666666,0.0325,5
1498,Volkswagen,1025000,20124,Petrol,Manual,Bangalore,Red,First,Individual,999.0,FWD,3971.0,1682.0,1469.0,5.0,45.0,0.0218,0.1,2
368,Honda,450000,48409,Petrol,Manual,Ranchi,White,Second,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,8
1798,Jeep,1450000,90000,Diesel,Manual,Guwahati,Black,First,Individual,1956.0,AWD,4395.0,1818.0,1640.0,5.0,60.0,0.0456,0.2,4
1225,Hyundai,315000,75000,Petrol,Manual,Pune,White,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,0.0131666666666666,1.90475,10
1066,Maruti Suzuki,265000,52100,Petrol,Manual,Lucknow,White,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,0.0078333333333333,0.0197142857142857,5
902,Volvo,5800000,3500,Diesel,Automatic,Ludhiana,White,First,Individual,1969.0,AWD,4688.0,1902.0,1658.0,5.0,71.0,0.0552941176470588,0.2742857142857143,3
1412,Hyundai,350000,21000,Petrol,Manual,Hyderabad,Red,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,0.0131666666666666,1.90475,11
117,Hyundai,120000,48500,Other,Manual,Lucknow,Grey,Other,Individual,1086.0,,3565.0,1525.0,1590.0,5.0,35.0,,,13
493,Maruti Suzuki,610000,105000,Diesel,Manual,Pune,Silver,First,Other,1248.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0185,0.095,5
1294,BMW,2280000,68000,Diesel,Automatic,Pune,Blue,First,Individual,1995.0,RWD,4899.0,2094.0,1464.0,5.0,,0.0493181818181818,0.3,8
324,Audi,975000,93417,Diesel,Automatic,Lucknow,White,First,Individual,,,,,,,,,,10
556,Maruti Suzuki,234000,72600,Petrol,Manual,Panchkula,White,First,Individual,998.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,0.0108064516129032,0.0257142857142857,9
0,Honda,505000,87150,Petrol,Manual,Pune,Grey,First,Other,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.0242222222222222,5
1033,Volkswagen,275000,80000,Petrol,Manual,Delhi,White,Second,Individual,,,,,,,,,,11
55,Toyota,865000,43634,Diesel,Manual,Delhi,Silver,First,Individual,2494.0,RWD,4585.0,1765.0,1760.0,7.0,55.0,0.0280555555555555,0.1666666666666666,7
1964,Maruti Suzuki,1050000,5000,Diesel,Manual,Lucknow,White,First,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.02225,0.1142857142857142,1
1127,Jaguar,2700000,45545,Diesel,Automatic,Chandigarh,Red,Second,Individual,1999.0,RWD,4795.0,1967.0,1416.0,5.0,56.0,0.04425,0.2457142857142857,4
1979,BMW,5500000,68690,Diesel,Automatic,Hyderabad,Blue,First,Other,2993.0,AWD,4886.0,1938.0,1762.0,5.0,,0.0645,0.3733333333333333,5
455,Maruti Suzuki,590000,26000,Petrol,Manual,Lucknow,Blue,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0138333333333333,0.02875,3
1938,MG,1710000,12400,Diesel,Manual,Mohali,Grey,First,Individual,1956.0,FWD,4655.0,1835.0,1760.0,5.0,60.0,0.0450666666666666,0.2,2
595,Mercedes-Benz,6500000,7500,Petrol,Automatic,Delhi,Black,First,Individual,1991.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,0.0334482758620689,0.1875,1
1889,Tata,525000,32000,Petrol,Manual,Noida,Other,First,Individual,1199.0,FWD,3793.0,1665.0,1587.0,5.0,35.0,0.014,0.0325714285714285,3
1994,Maruti Suzuki,180000,48000,Petrol,Manual,Ranchi,Silver,Third,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,0.0078333333333333,0.0197142857142857,8
717,Audi,975000,75000,Diesel,Automatic,Lucknow,Silver,First,Individual,1968.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,0.0421428571428571,0.2171428571428571,11
875,BMW,5100000,79000,Diesel,Automatic,Pune,Blue,First,Individual,2993.0,RWD,5091.0,1902.0,1538.0,5.0,68.0,0.06625,0.31,3
319,Mahindra,210000,85000,Diesel,Manual,Kanpur,White,Other,Individual,2489.0,,4520.0,1850.0,1895.0,7.0,55.0,,,10
1409,Mahindra,434999,117000,Diesel,Manual,Kanpur,White,First,Individual,2179.0,RWD,4430.0,1817.0,1975.0,8.0,60.0,0.03,0.1611111111111111,9
1580,Hyundai,390000,46000,Petrol,Manual,Pune,Other,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,8
2052,Hyundai,409999,68000,Diesel,Manual,Agra,Silver,First,Individual,1396.0,,3940.0,1710.0,1505.0,5.0,45.0,,,8
1458,Hyundai,400000,71000,Diesel,Manual,Agra,Grey,First,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0315,0.1368421052631579,9
18,Maruti Suzuki,699000,30777,Petrol,Automatic,Bangalore,White,First,Individual,1197.0,FWD,3655.0,1620.0,1675.0,5.0,32.0,0.0136666666666666,0.0269047619047619,2
813,BMW,5950000,28000,Diesel,Automatic,Delhi,White,First,Individual,2993.0,RWD,5219.0,1902.0,1481.0,4.0,78.0,0.0655,0.31,5
1400,Skoda,2350000,14120,Petrol,Automatic,Pune,Brown,First,Individual,1798.0,FWD,4861.0,1864.0,1483.0,5.0,66.0,0.0347058823529411,0.2,4
2024,Tata,425000,96000,Diesel,Manual,Ambala Cantt,White,First,Individual,2179.0,RWD,4655.0,1965.0,1922.0,7.0,55.0,0.0345,0.188235294117647,9
1210,Mitsubishi,1995000,122000,Diesel,Automatic,Kota,Silver,First,Individual,2477.0,RWD,4695.0,1815.0,1840.0,7.0,70.0,0.044,0.1944444444444444,4
1110,Hyundai,549000,53000,Petrol,Automatic,Hyderabad,White,Second,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,4
350,Mahindra,1375000,75811,Diesel,Manual,Bangalore,Black,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,0.0368,0.20625,6
1527,Honda,844999,80121,Petrol,Automatic,Mumbai,White,Second,Individual,,,,,,,,,,8
46,Maruti Suzuki,605000,27469,Petrol,Manual,Delhi,Silver,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,3
168,Honda,675000,87693,Petrol,Manual,Pune,Red,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,6
674,BMW,1550000,104264,Diesel,Automatic,Hyderabad,Red,Second,Individual,1995.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,0.047,0.2285714285714285,9
944,BMW,4500000,23000,Diesel,Automatic,Pune,Grey,First,Individual,1995.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,0.047,0.2285714285714285,4
340,Kia,1625000,16000,Petrol,Automatic,Kolkata,Red,First,Individual,1353.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.023,0.1613333333333333,1
221,Renault,375000,55000,Petrol,Manual,Varanasi,Silver,First,Individual,799.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.0093342726312081,0.0164158686730506,3
1977,Mercedes-Benz,8100000,5500,Diesel,Automatic,Hyderabad,White,Other,Individual,1950.0,AWD,4658.0,1890.0,1644.0,5.0,66.0,0.0505263157894736,0.25,0
436,Mahindra,775000,125000,Diesel,Manual,Lucknow,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,0.03,0.1555555555555555,8
1483,Maruti Suzuki,490000,82000,Petrol,Manual,Ahmedabad,White,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,5
2019,BMW,2975000,87000,Diesel,Automatic,Mohali,Grey,First,Individual,2993.0,AWD,4886.0,1938.0,1762.0,5.0,,0.0645,0.3733333333333333,7
1514,Toyota,2690000,65000,Diesel,Automatic,Gurgaon,Grey,First,Individual,2755.0,AWD,4795.0,1855.0,1835.0,7.0,80.0,0.0511764705882352,0.28125,5
627,Honda,269000,73000,Petrol,Manual,Delhi,Silver,Second,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,,,12
998,Hyundai,875000,99000,Diesel,Automatic,Delhi,White,First,Other,2199.0,AWD,4690.0,1880.0,1690.0,7.0,64.0,0.0510526315789473,0.2427777777777778,8
1530,Maruti Suzuki,890000,70000,Diesel,Manual,Dak. Kannada,Maroon,Second,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.02225,0.1142857142857142,5
258,BMW,2950000,84700,Diesel,Automatic,Pune,Black,Second,Individual,2993.0,AWD,4886.0,1938.0,1762.0,5.0,,0.0645,0.3733333333333333,7
137,Toyota,3350000,25000,Diesel,Automatic,Noida,White,First,Individual,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,0.0511764705882352,0.28125,4
2016,Mahindra,740000,83555,Diesel,Manual,Hyderabad,Black,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,0.0373333333333333,0.1178571428571428,9
330,Honda,250000,55000,Petrol,Manual,Kolkata,Silver,First,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,,,11
376,Honda,465000,29442,Petrol,Automatic,Mumbai,Silver,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.0242222222222222,8
1006,Lexus,4375000,54500,Petrol,Automatic,Delhi,Black,Second,Individual,2494.0,AWD,4640.0,1845.0,1645.0,5.0,56.0,0.0340350877192982,0.05,4
1478,Tata,555000,20000,Petrol,Automatic,Mumbai,Red,First,Individual,1199.0,FWD,3746.0,1647.0,1535.0,5.0,35.0,0.014,0.0325714285714285,4
158,Mercedes-Benz,4550000,34000,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,2143.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,0.0528947368421052,0.3125,5
1732,Maruti Suzuki,200000,41000,Petrol,Manual,Mysore,Blue,First,Individual,796.0,,3495.0,1475.0,1460.0,5.0,35.0,,,14
972,Mercedes-Benz,1100000,73000,Diesel,Automatic,Kanpur,White,First,Individual,,,,,,,,,,10
1204,Honda,650000,54000,Petrol,Automatic,Varanasi,White,Second,Individual,1199.0,FWD,3995.0,1695.0,1501.0,5.0,35.0,0.0148333333333333,0.0229166666666666,3
1545,Audi,5900000,47000,Diesel,Automatic,Delhi,Blue,First,Individual,2967.0,AWD,5052.0,1968.0,1740.0,7.0,75.0,0.0841924398625429,0.4,4
1795,Mercedes-Benz,4775000,51529,Diesel,Automatic,Bangalore,White,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,0.0505263157894736,0.25,4
32,Ford,535000,28000,Petrol,Manual,Mumbai,Silver,First,Individual,999.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,0.0206666666666666,0.1214285714285714,7
